block_date,mid_price_quote_per_token,base_reserve,quote_reserve,executed_buy_base,executed_sell_base,rejected_buy_base,rejected_sell_base
2024-12-25,10017478163265091860000,121758000000000000000000,1259693993683001951941995200,10361000000000000000000,8303000000000000000000,0,0
2024-12-26,10017993886195249990000,121758000000000000000000,1260933421582982337477617050,22692000000000000000000,20634000000000000000000,0,0
2024-12-27,9833782644456069832748,140881000000000000000000,1072221670740316514368023688,25383000000000000000000,42448000000000000000000,0,0
2024-12-28,9935929394396312100602,131330000000000000000000,1167449642724579352187545647,38235000000000000000000,45749000000000000000000,0,0
2024-12-29,10017712708966890910000,121929000000000000000000,1262033511679376702744725029,50763000000000000000000,48876000000000000000000,0,0
2024-12-30,10019251145197468420000,121758000000000000000000,1263937456574972603153798529,52752000000000000000000,50694000000000000000000,0,0
2024-12-31,10013854876987389440000,122418000000000000000000,1257813896712237506479487529,57282000000000000000000,55884000000000000000000,0,0
2025-01-01,10019508095264953090000,121761000000000000000000,1264584396102351347213452179,59502000000000000000000,57447000000000000000000,0,0
2025-01-02,10014642790663564870000,122339000000000000000000,1258900834040258211717455979,60274000000000000000000,58797000000000000000000,0,0
2025-01-03,10019672142602225720000,121758000000000000000000,1264945747829368285557737029,62809000000000000000000,60751000000000000000000,0,0
2025-01-04,10019706264409926970000,121758000000000000000000,1265027423280105127537648279,63624000000000000000000,61566000000000000000000,0,0
2025-01-05,10019369239102940800000,121810000000000000000000,1264764463804988042574550879,66172000000000000000000,64166000000000000000000,0,0
2025-01-06,10019835097442634410000,121767000000000000000000,1265430142758294551545192279,68536000000000000000000,66487000000000000000000,0,0
2025-01-07,10019926103828103260000,121758000000000000000000,1265553740477583383484097829,68874000000000000000000,66816000000000000000000,0,0
2025-01-08,9991276639891760714676,125245000000000000000000,1231116396033726677065653902,71642000000000000000000,73071000000000000000000,0,0
2025-01-09,10003615801997209360000,123741000000000000000000,1246343699836973049413279398,74305000000000000000000,74230000000000000000000,0,0
2025-01-10,10015680438381618440000,122298000000000000000000,1260980978113154737292469748,76958000000000000000000,75440000000000000000000,0,0
2025-01-11,10020234743669427000000,121768000000000000000000,1266396707275769930545565998,78283000000000000000000,76235000000000000000000,0,0
2025-01-12,10020399174127004920000,121758000000000000000000,1266685373722432967198174998,80168000000000000000000,78110000000000000000000,0,0
2025-01-13,10019984063390324660000,121815000000000000000000,1266288994494693140488144448,81883000000000000000000,79882000000000000000000,0,0
2025-01-14,10020534970450936510000,121758000000000000000000,1267010253945355232584119398,83409000000000000000000,81351000000000000000000,0,0
2025-01-15,10004438531080209060000,123703000000000000000000,1247988446136409020576261698,86950000000000000000000,86837000000000000000000,0,0
2025-01-16,9981320090312519494505,126538000000000000000000,1220247515676165203717690004,91421000000000000000000,94143000000000000000000,0,0
2025-01-17,10021185735686463200000,121758000000000000000000,1268566087695838870843272544,98934000000000000000000,96876000000000000000000,0,0
2025-01-18,9915940297882377107696,133730000000000000000000,1150063369546723904044481440,101584000000000000000000,111498000000000000000000,0,0
2025-01-19,9689539068179657815344,152031000000000000000000,971822174441806371076143922,105728000000000000000000,133943000000000000000000,0,0
2025-01-20,9674404878263752932404,153013000000000000000000,962482555727262694591687994,106972000000000000000000,136169000000000000000000,0,0
2025-01-21,9644423209412192128210,154885000000000000000000,944639060728943845107298768,108509000000000000000000,139578000000000000000000,0,0
2025-01-22,9622584368228365647309,156214000000000000000000,932295922441971072265677186,112608000000000000000000,145006000000000000000000,0,0
2025-01-23,10023267068218596230000,121758000000000000000000,1273500117612016210286773828,148525000000000000000000,146467000000000000000000,0,0
2025-01-24,10019647170662269140000,122192000000000000000000,1269390249785410518633214978,150696000000000000000000,149072000000000000000000,0,0
2025-01-25,10016091841906471860000,122620000000000000000000,1265283598081544923936493178,152288000000000000000000,151092000000000000000000,0,0
2025-01-26,10023485134935455580000,121758000000000000000000,1274020460234123943834549128,153715000000000000000000,151657000000000000000000,0,0
2025-01-27,10016030275834275350000,122638000000000000000000,1265321745996224877033714328,154459000000000000000000,153281000000000000000000,0,0
2025-01-28,10022531927839345610000,121885000000000000000000,1273081725086297637329537728,156985000000000000000000,155054000000000000000000,0,0
2025-01-29,10023615955579880860000,121761000000000000000000,1274364180841691075556359428,157442000000000000000000,155387000000000000000000,0,0
2025-01-30,10022167609940586670000,121952000000000000000000,1272915643676698942254855678,161989000000000000000000,160125000000000000000000,0,0
2025-01-31,9927064111082904831819,132943000000000000000000,1164341011279323135499244504,167208000000000000000000,176335000000000000000000,0,0
2025-02-01,9876640809512734257563,137895000000000000000000,1115677484758718388985630321,168494000000000000000000,182573000000000000000000,0,0
2025-02-02,9885371190748276412341,137097000000000000000000,1123865331396542031447230995,171955000000000000000000,185236000000000000000000,0,0
2025-02-03,9945388265948253415584,131062000000000000000000,1184129023191402350270193503,179208000000000000000000,186454000000000000000000,0,0
2025-02-04,10022197452233076790000,122099000000000000000000,1274525557776935307094114061,192743000000000000000000,191026000000000000000000,0,0
2025-02-05,9981042648169794635317,127099000000000000000000,1225007461546336007721544937,195135000000000000000000,198418000000000000000000,0,0
2025-02-06,9963848952908761604349,129110000000000000000000,1205330543224584291925057631,197915000000000000000000,203209000000000000000000,0,0
2025-02-07,9992138486340232994538,125807000000000000000000,1238724963199877324979779896,203938000000000000000000,205929000000000000000000,0,0
2025-02-08,10025557473369331190000,121790000000000000000000,1279289778477311156854037970,209542000000000000000000,207516000000000000000000,0,0
2025-02-09,10025848205204624570000,121758000000000000000000,1279643387462650449199585320,209885000000000000000000,207827000000000000000000,0,0
2025-02-10,10025449288537160630000,121808000000000000000000,1279222525516915104198847820,210662000000000000000000,208654000000000000000000,0,0
2025-02-11,10025969297361838970000,121758000000000000000000,1279931745122333601486539620,212760000000000000000000,210702000000000000000000,0,0
2025-02-12,10024385128117339890000,121963000000000000000000,1278323035733820001828926070,217106000000000000000000,215253000000000000000000,0,0
2025-02-13,10026171226033334310000,121758000000000000000000,1280412757207349536740579370,217553000000000000000000,215495000000000000000000,0,0
2025-02-14,10025922203443851500000,121808000000000000000000,1280349859148264431663705220,221896000000000000000000,219888000000000000000000,0,0
2025-02-15,10011905714047701390000,123489000000000000000000,1264092792185032101596308670,226883000000000000000000,226556000000000000000000,0,0
2025-02-16,10008380229067767540000,123930000000000000000000,1259974261934687489099292770,229617000000000000000000,229731000000000000000000,0,0
2025-02-17,9994458155810735629448,125672000000000000000000,1243043597269938802487434539,233658000000000000000000,235514000000000000000000,0,0
2025-02-18,10002650236110101620000,124680000000000000000000,1253423758565026168143307467,238766000000000000000000,239630000000000000000000,0,0
2025-02-19,10025136383167376330000,122011000000000000000000,1280624403425477163456077967,244828000000000000000000,243023000000000000000000,0,0
2025-02-20,10027348291056883960000,121758000000000000000000,1283213234984231732816840617,245475000000000000000000,243417000000000000000000,0,0
2025-02-21,10025745163130073490000,121947000000000000000000,1281399798726873930005744167,246194000000000000000000,244325000000000000000000,0,0
2025-02-22,9975724456463236491598,128020000000000000000000,1221609164119383634451432026,252573000000000000000000,256777000000000000000000,0,0
2025-02-23,10007854964163644120000,124190000000000000000000,1261342928433816725991173855,269093000000000000000000,269467000000000000000000,0,0
2025-02-24,10028451634689247280000,121758000000000000000000,1285837071345733100598321455,271609000000000000000000,269551000000000000000000,0,0
2025-02-26,10028715935388715990000,121759000000000000000000,1286476308510359252943657905,278072000000000000000000,276015000000000000000000,0,0
2025-02-27,10028889059033509930000,121758000000000000000000,1286877079966411255094198105,281965000000000000000000,279907000000000000000000,0,0
2025-02-28,10028950770957691660000,121758000000000000000000,1287023652813152870187091955,283426000000000000000000,281368000000000000000000,0,0
2025-03-02,10029042017365082900000,121758000000000000000000,1287240390420311445225271955,285586000000000000000000,283528000000000000000000,0,0
2025-03-03,10028778476931387140000,121813000000000000000000,1287200774319149059074500355,290657000000000000000000,288654000000000000000000,0,0
2025-03-04,10029454008656013840000,121758000000000000000000,1288219317448748632879830255,295335000000000000000000,293277000000000000000000,0,0
