block_date,token_standard,token_id,sell_volume,buy_volume,gross_volume,net_buy_pressure,total_supply,gross_daily_turnover_rate,data_source,primary_secondary_treatment,sample_window
2025-06-16,erc1155,28,4607,34007,38614,29400,29400,1.31340136,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-06-16
2025-06-17,erc1155,28,23,23,46,0,29400,0.00156463,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-06-16
2025-06-18,erc1155,28,9,9,18,0,29400,0.00061224,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-06-16
2025-06-19,erc1155,28,12,12,24,0,29400,0.00081633,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-06-16
2025-06-20,erc1155,28,29,29,58,0,29400,0.00197279,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-06-16
2025-06-21,erc1155,28,31,31,62,0,29400,0.00210884,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-06-16
2025-06-22,erc1155,28,17,17,34,0,29400,0.00115646,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-06-16
2025-06-23,erc1155,28,78,78,156,0,29400,0.00530612,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-06-16
2025-06-24,erc1155,28,186,186,372,0,29400,0.01265306,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-06-16
2025-06-25,erc1155,28,23,23,46,0,29400,0.00156463,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-06-16
2025-06-27,erc1155,28,5,5,10,0,29400,0.00034014,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-06-16
2025-06-28,erc1155,28,5043,5043,10086,0,29400,0.34306122,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-06-16
2025-06-29,erc1155,28,142,142,284,0,29400,0.00965986,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-06-16
2025-06-30,erc1155,28,18,18,36,0,29400,0.00122449,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-06-16
2025-07-01,erc1155,28,67,67,134,0,29400,0.00455782,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-06-16
2025-07-02,erc1155,28,28,28,56,0,29400,0.00190476,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-06-16
2025-07-03,erc1155,28,19,19,38,0,29400,0.00129252,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-06-16
2025-07-05,erc1155,28,11,11,22,0,29400,0.00074830,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-06-16
2025-07-06,erc1155,28,23,23,46,0,29400,0.00156463,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-06-16
2025-07-07,erc1155,28,3,3,6,0,29400,0.00020408,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-06-16
2025-07-08,erc1155,28,72,72,144,0,29400,0.00489796,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-06-16
2025-07-12,erc1155,28,10,10,20,0,29400,0.00068027,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-06-16
2025-07-13,erc1155,28,19,19,38,0,29400,0.00129252,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-06-16
2025-07-14,erc1155,28,5,5,10,0,29400,0.00034014,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-06-16
2025-07-15,erc1155,28,121,121,242,0,29400,0.00823129,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-06-16
2025-07-16,erc1155,28,221,221,442,0,29400,0.01503401,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-06-16
2025-07-17,erc1155,28,110,110,220,0,29400,0.00748299,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-06-16
2025-07-19,erc1155,28,1503,1503,3006,0,29400,0.10224490,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-06-16
2025-07-20,erc1155,28,125,125,250,0,29400,0.00850340,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-06-16
2025-07-21,erc1155,28,1624,1624,3248,0,29400,0.11047619,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-06-16
2025-07-22,erc1155,28,28,28,56,0,29400,0.00190476,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-06-16
2025-07-23,erc1155,28,34,34,68,0,29400,0.00231293,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-06-16
2025-07-24,erc1155,28,10,10,20,0,29400,0.00068027,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-06-16
2025-07-25,erc1155,28,214,214,428,0,29400,0.01455782,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-06-16
2025-07-26,erc1155,28,1381,1381,2762,0,29400,0.09394558,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-06-16
2025-07-27,erc1155,28,4,4,8,0,29400,0.00027211,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-06-16
2025-07-28,erc1155,28,6,6,12,0,29400,0.00040816,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-06-16
2025-07-29,erc1155,28,1630,1630,3260,0,29400,0.11088435,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-06-16
2025-07-30,erc1155,28,13,13,26,0,29400,0.00088435,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-06-16
2025-07-31,erc1155,28,17,17,34,0,29400,0.00115646,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-06-16
