block_date,token_standard,token_id,sell_volume,buy_volume,gross_volume,net_buy_pressure,total_supply,gross_daily_turnover_rate,data_source,primary_secondary_treatment,sample_window
2024-12-23,erc1155,25,1,1,2,0,1213275,0.00000165,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-23
2024-12-26,erc1155,25,17377,218113,235490,200736,1213275,0.19409450,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-23
2024-12-27,erc1155,25,4761,92414,97175,87653,1213275,0.08009314,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-23
2024-12-28,erc1155,25,11501,31620,43121,20119,1213275,0.03554099,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-23
2024-12-29,erc1155,25,5637,27437,33074,21800,1213275,0.02726010,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-23
2024-12-30,erc1155,25,4479,18420,22899,13941,1213275,0.01887371,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-23
2024-12-31,erc1155,25,4917,31655,36572,26738,1213275,0.03014321,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-23
2025-01-01,erc1155,25,9153,25790,34943,16637,1213275,0.02880056,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-23
2025-01-02,erc1155,25,3140,24774,27914,21634,1213275,0.02300715,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-23
2025-01-03,erc1155,25,3454,29703,33157,26249,1213275,0.02732851,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-23
2025-01-04,erc1155,25,4543,29065,33608,24522,1213275,0.02770023,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-23
2025-01-05,erc1155,25,8729,17631,26360,8902,1213275,0.02172632,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-23
