block_date,mid_price_quote_per_token,base_reserve,quote_reserve,executed_buy_base,executed_sell_base,rejected_buy_base,rejected_sell_base
2024-12-25,10035874675183525570000,59850000000000000000000,640636500476787871831360900,10361000000000000000000,8303000000000000000000,0,0
2024-12-26,10036946511767640900000,59850000000000000000000,641885474549050356016793550,22692000000000000000000,20634000000000000000000,0,0
2024-12-27,9585401010133493954354,78973000000000000000000,454875352125872606824053648,25383000000000000000000,42448000000000000000000,0,0
2024-12-28,9860592994084546106582,69422000000000000000000,548632433353412243618697711,38235000000000000000000,45749000000000000000000,0,0
2024-12-29,10036311008161036200000,60021000000000000000000,642982435012008564662936992,50763000000000000000000,48876000000000000000000,0,0
2024-12-30,10039552662977067200000,59850000000000000000000,644890179671775582845013292,52752000000000000000000,50694000000000000000000,0,0
2024-12-31,10028231704594207050000,60510000000000000000000,638756777412436508295307792,57282000000000000000000,55884000000000000000000,0,0
2025-01-01,10040084809570296820000,59853000000000000000000,645539171911111871740242742,59502000000000000000000,57447000000000000000000,0,0
2025-01-02,10029868559498579770000,60431000000000000000000,639845490907427836339054042,60274000000000000000000,58797000000000000000000,0,0
2025-01-03,10040426212638932220000,59850000000000000000000,645901392601012678524420792,62809000000000000000000,60751000000000000000000,0,0
2025-01-04,10040497011130798520000,59850000000000000000000,645983255653832178445849042,63624000000000000000000,61566000000000000000000,0,0
2025-01-05,10039780062212931560000,59902000000000000000000,645719952566073821178927442,66172000000000000000000,64166000000000000000000,0,0
2025-01-06,10040761252040032750000,59859000000000000000000,646387166652247036612690792,68536000000000000000000,66487000000000000000000,0,0
2025-01-07,10040953272823407750000,59850000000000000000000,646511026126436278661072242,68874000000000000000000,66816000000000000000000,0,0
2025-01-08,9982406064893871328832,63337000000000000000000,612054477045800723578380395,71642000000000000000000,73071000000000000000000,0,0
2025-01-09,10007254971187468450000,61833000000000000000000,627277953028529463741991116,74305000000000000000000,74230000000000000000000,0,0
2025-01-10,10032012571766529920000,60390000000000000000000,641929756526226316323799516,76958000000000000000000,75440000000000000000000,0,0
2025-01-11,10041590345764330340000,59860000000000000000000,647355693607413180077919766,78283000000000000000000,76235000000000000000000,0,0
2025-01-12,10041935324462162200000,59850000000000000000000,647645080671925832743016266,80168000000000000000000,78110000000000000000000,0,0
2025-01-13,10041053466461750210000,59907000000000000000000,647247946205442653099544016,81883000000000000000000,79882000000000000000000,0,0
2025-01-14,10042217315636582760000,59850000000000000000000,647970808399007457046663866,83409000000000000000000,81351000000000000000000,0,0
2025-01-15,10008911033596367620000,61795000000000000000000,628925099382823011653118816,86950000000000000000000,86837000000000000000000,0,0
2025-01-16,9961845609697324795672,64630000000000000000000,601205009165798309083105980,91421000000000000000000,94143000000000000000000,0,0
2025-01-17,10043569397833633930000,59850000000000000000000,649530393791310121161612186,98934000000000000000000,96876000000000000000000,0,0
2025-01-18,9812737925958974377878,71822000000000000000000,531435693627419799250805500,101584000000000000000000,111498000000000000000000,0,0
2025-01-19,9073976340805596983119,90123000000000000000000,358844344144897378140078988,105728000000000000000000,133943000000000000000000,0,0
2025-01-20,9010825881729528098715,91105000000000000000000,350121910162948378015140271,106972000000000000000000,136169000000000000000000,0,0
2025-01-21,8880305256015042470480,92977000000000000000000,333596381583444567494016832,108509000000000000000000,139578000000000000000000,0,0
2025-01-22,8781036517238105114660,94306000000000000000000,322284890094846013741869962,112608000000000000000000,145006000000000000000000,0,0
2025-01-23,10047898585041428100000,59850000000000000000000,654442046986575125336135340,148525000000000000000000,146467000000000000000000,0,0
2025-01-24,10040225277399384010000,60284000000000000000000,650323080173257905678681840,150696000000000000000000,149072000000000000000000,0,0
2025-01-25,10032770659387781470000,60712000000000000000000,646208884350398784294447640,152288000000000000000000,151092000000000000000000,0,0
2025-01-26,10048352678553869350000,59850000000000000000000,654963846701577386118727340,153715000000000000000000,151657000000000000000000,0,0
2025-01-27,10032639385302948680000,60730000000000000000000,646247198713420764511774140,154459000000000000000000,153281000000000000000000,0,0
2025-01-28,10046317878299549120000,59977000000000000000000,654022927931627906571387540,156985000000000000000000,155054000000000000000000,0,0
2025-01-29,10048623878069798490000,59853000000000000000000,655308509500214128821539940,157442000000000000000000,155387000000000000000000,0,0
2025-01-30,10045534867211737510000,60044000000000000000000,653857202395986045553032540,161989000000000000000000,160125000000000000000000,0,0
2025-01-31,9840398316755937887292,71035000000000000000000,545580502647267890477434723,167208000000000000000000,176335000000000000000000,0,0
2025-02-01,9711507027630917981842,75987000000000000000000,497526098619197897395256311,168494000000000000000000,182573000000000000000000,0,0
2025-02-02,9735031597850329338718,75189000000000000000000,505583662926492870340828643,171955000000000000000000,185236000000000000000000,0,0
2025-02-03,9883425268274779436087,69154000000000000000000,565219980205667516611841089,179208000000000000000000,186454000000000000000000,0,0
2025-02-04,10045540176272598150000,60191000000000000000000,655465016736669815744610750,192743000000000000000000,191026000000000000000000,0,0
2025-02-05,9961432308400481663851,65191000000000000000000,605939201755260363219177528,195135000000000000000000,198418000000000000000000,0,0
2025-02-06,9924760674084978578846,67202000000000000000000,586320107756325276617717039,197915000000000000000000,203209000000000000000000,0,0
2025-02-07,9984250045243334343215,63899000000000000000000,619638144456808066335843076,203938000000000000000000,205929000000000000000000,0,0
2025-02-08,10052658803570853510000,59882000000000000000000,660239651205740314804178356,209542000000000000000000,207516000000000000000000,0,0
2025-02-09,10053280089336565010000,59850000000000000000000,660594224952263977838099256,209885000000000000000000,207827000000000000000000,0,0
2025-02-10,10052424988020883340000,59900000000000000000000,660172239672264488919227056,210662000000000000000000,208654000000000000000000,0,0
2025-02-11,10053532862957135540000,59850000000000000000000,660883521188641630242535856,212760000000000000000000,210702000000000000000000,0,0
2025-02-12,10050140122006520770000,60055000000000000000000,659271207520851501599019656,217106000000000000000000,215253000000000000000000,0,0
2025-02-13,10053954601190818780000,59850000000000000000000,661366511613143018806926856,217553000000000000000000,215495000000000000000000,0,0
2025-02-14,10053411859582101130000,59900000000000000000000,661304095966928155130713706,221896000000000000000000,219888000000000000000000,0,0
2025-02-15,10024025738167764180000,61581000000000000000000,645016234540277170005629006,226883000000000000000000,226556000000000000000000,0,0
2025-02-16,10016824302948654630000,62022000000000000000000,640893703493090785044673806,229617000000000000000000,229731000000000000000000,0,0
2025-02-17,9988948348998487886247,63764000000000000000000,623961227517499773520866397,233658000000000000000000,235514000000000000000000,0,0
2025-02-18,10005280607692957020000,62772000000000000000000,634340432095898939623493000,238766000000000000000000,239630000000000000000000,0,0
2025-02-19,10051683043169744290000,60103000000000000000000,661580313605002117666945100,244828000000000000000000,243023000000000000000000,0,0
2025-02-20,10056414117942653620000,59850000000000000000000,664176331563245640925682600,245475000000000000000000,243417000000000000000000,0,0
2025-02-21,10052979482647355380000,60039000000000000000000,662357823226618132423497450,246194000000000000000000,244325000000000000000000,0,0
2025-02-22,9950384864762274281997,66112000000000000000000,602565116442301810215446306,252573000000000000000000,256777000000000000000000,0,0
2025-02-23,10015738231169825880000,62282000000000000000000,642274248868398600999406099,269093000000000000000000,269467000000000000000000,0,0
2025-02-24,10058725989752663160000,59850000000000000000000,666814255154540144924213299,271609000000000000000000,269551000000000000000000,0,0
2025-02-26,10059279174171544670000,59851000000000000000000,667457054498588218597453399,278072000000000000000000,276015000000000000000000,0,0
2025-02-27,10059642185479481330000,59850000000000000000000,667859574206871640370571699,281965000000000000000000,279907000000000000000000,0,0
2025-02-28,10059771368460739120000,59850000000000000000000,668006663066440274184056799,283426000000000000000000,281368000000000000000000,0,0
2025-03-02,10059962407899139400000,59850000000000000000000,668224216927770119446472799,285586000000000000000000,283528000000000000000000,0,0
2025-03-03,10059382788193121690000,59905000000000000000000,668185427267825400545894449,290657000000000000000000,288654000000000000000000,0,0
2025-03-04,10060825634311488960000,59850000000000000000000,669207893176016825805756799,295335000000000000000000,293277000000000000000000,0,0
2025-03-05,10061021726972778320000,59850000000000000000000,669431018253115557839782549,297550000000000000000000,295492000000000000000000,0,0
2025-03-06,10061137256199861120000,59850000000000000000000,669562408271074284994150549,298855000000000000000000,296797000000000000000000,0,0
2025-03-07,10061209230591253230000,59850000000000000000000,669644241122652219342896899,299668000000000000000000,297610000000000000000000,0,0
2025-03-08,10061274745748850210000,59850000000000000000000,669718723673284055467085899,300408000000000000000000,298350000000000000000000,0,0
2025-03-09,10061268915233909580000,59851000000000000000000,669723403293579351159463849,300554000000000000000000,298497000000000000000000,0,0
2025-03-10,10061535071337022320000,59850000000000000000000,670014876512998640493748599,303347000000000000000000,301289000000000000000000,0,0
2025-03-11,10055940912026017570000,60162000000000000000000,667139263200512935830976799,305799000000000000000000,304053000000000000000000,0,0
2025-03-12,10061819435327935800000,59850000000000000000000,670338204347415590984287999,306557000000000000000000,304499000000000000000000,0,0
2025-03-13,10062018185857188460000,59850000000000000000000,670564176983485158640662299,308800000000000000000000,306742000000000000000000,0,0
2025-03-14,10062095799790533120000,59850000000000000000000,670652362035128698590485099,309676000000000000000000,307618000000000000000000,0,0
2025-03-15,10061987111453752370000,59860000000000000000000,670642142288355473355701099,310569000000000000000000,308521000000000000000000,0,0
2025-03-16,10062300236682746940000,59850000000000000000000,670884648437454523697378099,311983000000000000000000,309925000000000000000000,0,0
2025-03-17,10062545721115812790000,59858000000000000000000,671254851395368101463437099,316446000000000000000000,314396000000000000000000,0,0
2025-03-18,10062860249655669280000,59850000000000000000000,671521401626703350084469599,318297000000000000000000,316239000000000000000000,0,0
2025-03-19,10063538141268073340000,59850000000000000000000,672292985791458134393219999,325925000000000000000000,323867000000000000000000,0,0
2025-03-20,10063618523003844550000,59850000000000000000000,672384206391798064218336899,326831000000000000000000,324773000000000000000000,0,0
2025-03-21,10064449978317502240000,59850000000000000000000,673330528118104258594496899,336171000000000000000000,334113000000000000000000,0,0
2025-03-22,10065007265318772720000,59850000000000000000000,673963744347136325820096499,342437000000000000000000,340379000000000000000000,0,0
2025-03-23,10061841764352566700000,60031000000000000000000,672421208645496025840090499,345114000000000000000000,343237000000000000000000,0,0
2025-03-24,10065505903098878900000,59850000000000000000000,674529261325649114786345799,348047000000000000000000,345989000000000000000000,0,0
2025-03-25,10065675605253244220000,59850000000000000000000,674721619204148591655322899,349956000000000000000000,347898000000000000000000,0,0
2025-03-26,10065778812784751060000,59850000000000000000000,674838556617056012391492549,351117000000000000000000,349059000000000000000000,0,0
2025-03-27,10049106259713809540000,60812000000000000000000,666486527619026094369615849,363657000000000000000000,362561000000000000000000,0,0
2025-03-28,10067146370121875570000,59850000000000000000000,676392386457899479410719349,366422000000000000000000,364364000000000000000000,0,0
2025-04-01,10056749709752264090000,60433000000000000000000,671125419965951846293976499,372063000000000000000000,370588000000000000000000,0,0
2025-04-02,10006327824537047330000,63378000000000000000000,641880380804443935295138449,373539000000000000000000,375009000000000000000000,0,0
2025-04-03,10068323500044195950000,59850000000000000000000,677724310891867876457648649,379632000000000000000000,377574000000000000000000,0,0
2025-04-04,10068259063532075660000,59859000000000000000000,677754545461385604086137699,380827000000000000000000,378778000000000000000000,0,0
2025-04-05,10068494672313218500000,59850000000000000000000,677917832753727763015635199,381553000000000000000000,379495000000000000000000,0,0
2025-04-06,10061030313270430730000,60256000000000000000000,674047687936927935109493199,383495000000000000000000,381843000000000000000000,0,0
2025-04-07,10035661737512200040000,61672000000000000000000,660008498036803445737436199,384667000000000000000000,384431000000000000000000,0,0
2025-04-08,9944272751540942186812,67153000000000000000000,605656502333020053847843457,385983000000000000000000,391228000000000000000000,0,0
2025-04-09,9960823281653706016916,66234000000000000000000,615076603733487804191407426,389189000000000000000000,393515000000000000000000,0,0
2025-04-10,9754578501500789869656,75783000000000000000000,521466860487091124796328126,390405000000000000000000,404280000000000000000000,0,0
2025-04-11,9737603016320444538324,76412000000000000000000,515422802957705367455989626,390975000000000000000000,405479000000000000000000,0,0
2025-04-12,9666913252898454471381,78835000000000000000000,492087598869399346591996516,391565000000000000000000,408492000000000000000000,0,0
2025-04-13,9481952982714189977576,84072000000000000000000,442327354499251419549865522,393127000000000000000000,415291000000000000000000,0,0
2025-04-14,9552989773834871937634,82243000000000000000000,459940142205579827561085479,396185000000000000000000,416520000000000000000000,0,0
2025-04-15,9584115501160360194363,81384000000000000000000,468257338813344941289906319,397635000000000000000000,417111000000000000000000,0,0
2025-04-16,9769837551521346908222,75310000000000000000000,527816513414674325941539055,408418000000000000000000,421820000000000000000000,0,0
2025-04-17,9585973577535948122047,81436000000000000000000,469362850696275541084183195,414186000000000000000000,433714000000000000000000,0,0
2025-04-18,9443906750538497435842,85148000000000000000000,434414439380448644288402927,416297000000000000000000,439537000000000000000000,0,0
2025-04-19,9543354192110563940726,82675000000000000000000,458391708495436714884959792,422745000000000000000000,443512000000000000000000,0,0
