block_date,mid_price_quote_per_token,base_reserve,quote_reserve,executed_buy_base,executed_sell_base,rejected_buy_base,rejected_sell_base
2024-12-25,10035872936791623470000,59850000000000000000000,640627734376417172391910137,10361000000000000000000,8303000000000000000000,0,0
2024-12-26,10036940010959431330000,59850000000000000000000,641859466830394670665100332,22692000000000000000000,20634000000000000000000,0,0
2024-12-27,9585361602480007377467,78973000000000000000000,454845799690048808519633502,25383000000000000000000,42448000000000000000000,0,0
2024-12-28,9860576346265151760156,69422000000000000000000,548597965828848811003105809,38235000000000000000000,45749000000000000000000,0,0
2024-12-29,10036304054872614500000,60021000000000000000000,642944162568259384588857838,50763000000000000000000,48876000000000000000000,0,0
2024-12-30,10039545638095588160000,59850000000000000000000,644851561724704816067617438,52752000000000000000000,50694000000000000000000,0,0
2024-12-31,10028224550919214980000,60510000000000000000000,638715890777976642860507282,57282000000000000000000,55884000000000000000000,0,0
2025-01-01,10040077468298132190000,59853000000000000000000,645497954229628920354427232,59502000000000000000000,57447000000000000000000,0,0
2025-01-02,10029861351207482120000,60431000000000000000000,639804180445277023386452132,60274000000000000000000,58797000000000000000000,0,0
2025-01-03,10040418818414672640000,59850000000000000000000,645859608972212403865306424,62809000000000000000000,60751000000000000000000,0,0
2025-01-04,10040489611689472740000,59850000000000000000000,645941408950131490976042174,63624000000000000000000,61566000000000000000000,0,0
2025-01-05,10039772609508841660000,59902000000000000000000,645677467143171458424657949,66172000000000000000000,64166000000000000000000,0,0
2025-01-06,10040753735188335470000,59859000000000000000000,646344152485750720843197399,68536000000000000000000,66487000000000000000000,0,0
2025-01-07,10040945752783997650000,59850000000000000000000,646468001353196935910775799,68874000000000000000000,66816000000000000000000,0,0
2025-01-08,9982397527964374026577,63337000000000000000000,612009962940398595260159065,71642000000000000000000,73071000000000000000000,0,0
2025-01-09,10007247823485799360000,61833000000000000000000,627233169394347674204272417,74305000000000000000000,74230000000000000000000,0,0
2025-01-10,10032005056823094820000,60390000000000000000000,641884675882699121414508046,76958000000000000000000,75440000000000000000000,0,0
2025-01-11,10041582688687692900000,59860000000000000000000,647310509920297734190770046,78283000000000000000000,76235000000000000000000,0,0
2025-01-12,10041927631964385960000,59850000000000000000000,647599556709102177147700546,80168000000000000000000,78110000000000000000000,0,0
2025-01-13,10041045761272698870000,59907000000000000000000,647202130987272835892719096,81883000000000000000000,79882000000000000000000,0,0
2025-01-14,10042209576022701070000,59850000000000000000000,647924777906291137572861146,83409000000000000000000,81351000000000000000000,0,0
2025-01-15,10008903608333080210000,61795000000000000000000,628877289519524930660927386,86950000000000000000000,86837000000000000000000,0,0
2025-01-16,9961834453502436094228,64630000000000000000000,601154462229906327308812074,91421000000000000000000,94143000000000000000000,0,0
2025-01-17,10043561106567770370000,59850000000000000000000,649477913923551287613632778,98934000000000000000000,96876000000000000000000,0,0
2025-01-18,9812707344119248017988,71822000000000000000000,531380346218670484973771620,101584000000000000000000,111498000000000000000000,0,0
2025-01-19,9073792697094872862602,90123000000000000000000,358786682402777613240301966,105728000000000000000000,133943000000000000000000,0,0
2025-01-20,9010625001140732813600,91105000000000000000000,350063946122993250926907767,106972000000000000000000,136169000000000000000000,0,0
2025-01-21,8880067336714951825653,92977000000000000000000,333537906679460682492274337,108509000000000000000000,139578000000000000000000,0,0
2025-01-22,8780756644789622276899,94306000000000000000000,322223086649707693483805434,112608000000000000000000,145006000000000000000000,0,0
2025-01-23,10047889675314647460000,59850000000000000000000,654370246361514478234483425,148525000000000000000000,146467000000000000000000,0,0
2025-01-24,10040216439215008790000,60284000000000000000000,650250735794155166672721975,150696000000000000000000,149072000000000000000000,0,0
2025-01-25,10032761920401883330000,60712000000000000000000,646136242683512297029535175,152288000000000000000000,151092000000000000000000,0,0
2025-01-26,10048343678539112340000,59850000000000000000000,654891120936675118990390325,153715000000000000000000,151657000000000000000000,0,0
2025-01-27,10032630635461852800000,60730000000000000000000,646174366913443465325258725,154459000000000000000000,153281000000000000000000,0,0
2025-01-28,10046308863044284690000,59977000000000000000000,653949662034962256797432425,156985000000000000000000,155054000000000000000000,0,0
2025-01-29,10048614823916701640000,59853000000000000000000,655235227801821172735414675,157442000000000000000000,155387000000000000000000,0,0
2025-01-30,10045525555692854740000,60044000000000000000000,653781757945397303104458226,161989000000000000000000,160125000000000000000000,0,0
2025-01-31,9840361909097993034322,71035000000000000000000,545498442457111100899359008,167208000000000000000000,176335000000000000000000,0,0
