block_date,token_standard,token_id,sell_volume,buy_volume,gross_volume,net_buy_pressure,total_supply,gross_daily_turnover_rate,data_source,primary_secondary_treatment,sample_window
2025-10-03,erc1155,30,1241,18422,19663,17181,30975,0.63480226,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-10-04,erc1155,30,1460,8486,9946,7026,30975,0.32109766,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-10-05,erc1155,30,1468,6080,7548,4612,30975,0.24368039,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-10-06,erc1155,30,4614,2378,6992,-2236,30975,0.22573043,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-10-07,erc1155,30,1134,1645,2779,511,30975,0.08971751,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-10-08,erc1155,30,57,74,131,17,30975,0.00422922,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-10-09,erc1155,30,1331,2387,3718,1056,30975,0.12003228,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-10-10,erc1155,30,515,1462,1977,947,30975,0.06382567,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-10-11,erc1155,30,350,897,1247,547,30975,0.04025827,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-10-12,erc1155,30,540,1854,2394,1314,30975,0.07728814,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-10-13,erc1155,30,128,128,256,0,30975,0.00826473,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-10-14,erc1155,30,122,122,244,0,30975,0.00787732,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-10-15,erc1155,30,123,103,226,-20,30975,0.00729621,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-10-16,erc1155,30,188,207,395,19,30975,0.01275222,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-10-17,erc1155,30,403,404,807,1,30975,0.02605327,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-10-18,erc1155,30,248,248,496,0,30975,0.01601291,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-10-19,erc1155,30,1493,178,1671,-1315,30975,0.05394673,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-10-20,erc1155,30,180,1495,1675,1315,30975,0.05407587,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-10-21,erc1155,30,183,183,366,0,30975,0.01181598,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-10-22,erc1155,30,433,433,866,0,30975,0.02795803,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-10-23,erc1155,30,74,74,148,0,30975,0.00477805,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-10-24,erc1155,30,136,99,235,-37,30975,0.00758676,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-10-25,erc1155,30,7,44,51,37,30975,0.00164649,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-10-26,erc1155,30,67,67,134,0,30975,0.00432607,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-10-27,erc1155,30,14,14,28,0,30975,0.00090395,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-10-28,erc1155,30,32,32,64,0,30975,0.00206618,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-10-29,erc1155,30,1,1,2,0,30975,0.00006457,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-10-30,erc1155,30,50,50,100,0,30975,0.00322841,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-10-31,erc1155,30,280,280,560,0,30975,0.01807910,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-11-01,erc1155,30,176,176,352,0,30975,0.01136400,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-11-02,erc1155,30,20,20,40,0,30975,0.00129136,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-11-03,erc1155,30,179,179,358,0,30975,0.01155771,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-11-04,erc1155,30,38,38,76,0,30975,0.00245359,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-11-05,erc1155,30,41,41,82,0,30975,0.00264730,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-11-06,erc1155,30,48,38,86,-10,30975,0.00277643,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-11-07,erc1155,30,537,547,1084,10,30975,0.03499596,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-11-08,erc1155,30,12,12,24,0,30975,0.00077482,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-11-09,erc1155,30,552,379,931,-173,30975,0.03005650,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-11-10,erc1155,30,274,447,721,173,30975,0.02327684,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-11-11,erc1155,30,57,36,93,-21,30975,0.00300242,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-11-12,erc1155,30,20,41,61,21,30975,0.00196933,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-11-13,erc1155,30,237,237,474,0,30975,0.01530266,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-11-14,erc1155,30,217,217,434,0,30975,0.01401130,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-11-15,erc1155,30,20,20,40,0,30975,0.00129136,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-11-16,erc1155,30,435,435,870,0,30975,0.02808717,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-11-17,erc1155,30,21,21,42,0,30975,0.00135593,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-11-18,erc1155,30,189,189,378,0,30975,0.01220339,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-11-19,erc1155,30,319,319,638,0,30975,0.02059726,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-11-20,erc1155,30,84,84,168,0,30975,0.00542373,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-11-21,erc1155,30,25,25,50,0,30975,0.00161421,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-11-22,erc1155,30,128,128,256,0,30975,0.00826473,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-11-23,erc1155,30,1,1,2,0,30975,0.00006457,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-11-24,erc1155,30,18,18,36,0,30975,0.00116223,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-11-25,erc1155,30,209,209,418,0,30975,0.01349475,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-11-26,erc1155,30,1840,1500,3340,-340,30975,0.10782889,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-11-27,erc1155,30,151,491,642,340,30975,0.02072639,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-11-28,erc1155,30,123,123,246,0,30975,0.00794189,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-11-29,erc1155,30,122,122,244,0,30975,0.00787732,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-11-30,erc1155,30,928,928,1856,0,30975,0.05991929,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-12-01,erc1155,30,310,278,588,-32,30975,0.01898305,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-12-04,erc1155,30,85,117,202,32,30975,0.00652139,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-12-05,erc1155,30,73,73,146,0,30975,0.00471348,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-12-06,erc1155,30,32,32,64,0,30975,0.00206618,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-12-07,erc1155,30,256,256,512,0,30975,0.01652946,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-12-08,erc1155,30,18,18,36,0,30975,0.00116223,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-12-09,erc1155,30,15,15,30,0,30975,0.00096852,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-12-10,erc1155,30,146,130,276,-16,30975,0.00891041,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-12-11,erc1155,30,55,71,126,16,30975,0.00406780,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-12-12,erc1155,30,1267,1267,2534,0,30975,0.08180791,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-12-13,erc1155,30,2,2,4,0,30975,0.00012914,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-12-14,erc1155,30,70,70,140,0,30975,0.00451977,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-12-15,erc1155,30,179,179,358,0,30975,0.01155771,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
2025-12-16,erc1155,30,10,10,20,0,30975,0.00064568,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-10-03
