block_date,token_standard,token_id,sell_volume,buy_volume,gross_volume,net_buy_pressure,total_supply,gross_daily_turnover_rate,data_source,primary_secondary_treatment,sample_window
2024-12-25,erc1155,3,1202,1721,2923,519,165356,0.01767701,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2024-12-26,erc1155,3,2012,2012,4024,0,165356,0.02433537,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2024-12-27,erc1155,3,170,170,340,0,165356,0.00205617,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2024-12-28,erc1155,3,125,125,250,0,165356,0.00151189,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2024-12-29,erc1155,3,37,37,74,0,165356,0.00044752,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2024-12-30,erc1155,3,122,122,244,0,165356,0.00147560,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2024-12-31,erc1155,3,65,65,130,0,165356,0.00078618,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-01,erc1155,3,530,530,1060,0,165356,0.00641041,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-02,erc1155,3,78,78,156,0,165356,0.00094342,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-03,erc1155,3,104,104,208,0,165356,0.00125789,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-04,erc1155,3,1386,1385,2771,-1,165356,0.01675778,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-05,erc1155,3,1843,1844,3687,1,165356,0.02229735,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-06,erc1155,3,449,449,898,0,165356,0.00543071,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-07,erc1155,3,78,78,156,0,165356,0.00094342,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-08,erc1155,3,98,98,196,0,165356,0.00118532,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-09,erc1155,3,237,237,474,0,165356,0.00286654,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-10,erc1155,3,16,16,32,0,165356,0.00019352,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-11,erc1155,3,125,125,250,0,165356,0.00151189,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-12,erc1155,3,6,6,12,0,165356,0.00007257,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-13,erc1155,3,69,19,88,-50,165356,0.00053219,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-14,erc1155,3,103,153,256,50,165356,0.00154817,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-15,erc1155,3,482,223,705,-259,165356,0.00426353,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-16,erc1155,3,1206,1465,2671,259,165356,0.01615303,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-17,erc1155,3,132,132,264,0,165356,0.00159656,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-18,erc1155,3,171,171,342,0,165356,0.00206826,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-19,erc1155,3,83,83,166,0,165356,0.00100389,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-20,erc1155,3,143,143,286,0,165356,0.00172960,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-21,erc1155,3,780,730,1510,-50,165356,0.00913181,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-22,erc1155,3,999,1049,2048,50,165356,0.01238540,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-23,erc1155,3,404,244,648,-160,165356,0.00391882,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-24,erc1155,3,112,272,384,160,165356,0.00232226,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-25,erc1155,3,54,54,108,0,165356,0.00065314,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-26,erc1155,3,43,43,86,0,165356,0.00052009,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-27,erc1155,3,34,34,68,0,165356,0.00041123,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-28,erc1155,3,1076,1076,2152,0,165356,0.01301434,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-30,erc1155,3,265,265,530,0,165356,0.00320521,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-31,erc1155,3,634,634,1268,0,165356,0.00766830,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-01,erc1155,3,97,97,194,0,165356,0.00117323,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-02,erc1155,3,106,106,212,0,165356,0.00128208,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-03,erc1155,3,129,129,258,0,165356,0.00156027,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-04,erc1155,3,218,218,436,0,165356,0.00263674,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-05,erc1155,3,348,348,696,0,165356,0.00420910,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-06,erc1155,3,259,255,514,-4,165356,0.00310844,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-07,erc1155,3,76,80,156,4,165356,0.00094342,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-08,erc1155,3,3,3,6,0,165356,0.00003629,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-09,erc1155,3,550,550,1100,0,165356,0.00665231,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-10,erc1155,3,1860,1860,3720,0,165356,0.02249692,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-11,erc1155,3,44,44,88,0,165356,0.00053219,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-12,erc1155,3,120,120,240,0,165356,0.00145141,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-13,erc1155,3,6,6,12,0,165356,0.00007257,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
